record_no,stratum,narrative,case_categorization,severity,impact_type,work_process,causal_density,causal_matches,token_count,existing_entities
672947,replacement,"On 02.03.2020, Castoro 6 was in standby due to weather condition._x000D_ At 22:35 while entering the office, the IP, without holding the door handle and without paying attention to potential office door movements since was left free after opening, placed his right hand on the opening and the door returned to its position due to ship’s movement, pinching his right hand middle finger._x000D_ The IP visited the C6 clinic where he received the first aid treatment. After the medical examination, the doctor on-board diagnosed the IP with small hematoma of right hand middle figure and no fracture, allowing the IP to return to work._x000D_ The potential Pinch Point hazard of the door was already highlighted by pinch point sticker posted on the door frame.",,,,,,,124.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Milan Offices"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Milan"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Italy"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TRANS ADRIATIC PIPELINE AG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Unfamiliar personnel"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Castoro 6"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""office"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""BODY_PART"", ""value"": ""left hand"", ""relation"": ""AFFECTED""}, {""entity_type"": ""BODY_PART"", ""value"": ""finger"", ""relation"": ""AFFECTED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""C6 clinic"", ""relation"": ""REPORTED_BY""}]"
539764,replacement,IP has suffered sprained on his left leg ankle. While going down from 1st floor using working platform IP misstep to conduit pipe and sprained his left ankle leg. Immediate actions: The IP has been send to CMF to receive first aid treatment and straight away send to hospital Kota Tinggi to X-Ray. No bone fractured or cracked can be found. The conduit pipe immediately been remove.,,,,,,,67.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Pengerang"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Malaysia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""PETRONAS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Access/Egress"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""BODY_PART"", ""value"": ""left leg"", ""relation"": ""AFFECTED""}, {""entity_type"": ""BODY_PART"", ""value"": ""ankle"", ""relation"": ""AFFECTED""}, {""entity_type"": ""LOCATION"", ""value"": ""1st floor"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""working platform"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""conduit pipe"", ""relation"": ""INVOLVED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""sprain"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""CMF"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Hospital Kota Tinggi"", ""relation"": ""REPORTED_BY""}]"
21837,replacement,Near Miss - On Friday 5 April 2024 the TFMC Deep Orient was conducting works in preparation for the Griffin RTM toppling when the RTM toppled earlier than planned.  Further description within Incident Investigation.,,,,,,,34.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Deep Orient"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Aberdeen"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""UK"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""WOODSIDE ENERGY LTD."", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Planning and coordination of works"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TFMC Deep Orient"", ""relation"": ""REPORTED_BY""}]"
735821,replacement,At 14:05 the area supervisor gave a taks to rigger to begin rigging and installation of a steel structure. A sling with a damaged cover protector was used during the rigging and installation. The work was performed through PTW No.B631. The area supervisor was on the place while the work. No injuries.,,,,,,,52.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Gydan Site"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Gydan"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Russia"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""ARCTIC LNG 2"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Equipment condition"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""sling"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""damaged cover protector"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""PTW No.B631"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""no injuries"", ""relation"": ""RESULTED_IN""}]"
584166,replacement,"on 27th of April around 10:16AM, one High Pressure hose burst. _x000D_ The hose was located on top of Octomar HP container (called HP Van) as shown on the picture attached in the report. _x000D_ The rupture of the hose was 50 mm behind crimped fitting. Hose had whip check fitted._x000D_ There was no personnel in the vicinity nor personnel injured resulting in a materiel damage (1off HP hose)_x000D_ _x000D_ Immediate Actions Taken:_x000D_  - Hose was disconnected, red tagged and taken out of service._x000D_  - Damaged hose replaced by new certified 220 Bar working pressure HP hose.",,,,,,,97.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Angola"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Africa"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TOTAL E&P ANGOLA BLOCK 32"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Hazard Identification & Risk Assessment"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""hose"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Octomar"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""HP Van"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""HP hose"", ""relation"": ""INVOLVED""}]"
505222,replacement,"Two employees were staging the rigging and tool boxes for packing of the free end of Dorado, to the reel. The two personnel got into an argument over a difference of opinion. Employee #1 pushed employee #2 causing him to fall on to the concrete and scrape his hand and leg . Employee #2 received abrasions to his knee and right hand knuckle. Employee #2 received first aid by an employee and was sent to Concentra for further medical examination. IP was released back to work with no other signs of discomfort.",,,,,,,92.0,"[{""entity_type"": ""LOCATION"", ""value"": ""TU Inc"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Channelview"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""USA"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TECHNIPFMC UMBILICALS LTD"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Psycho social - Inappropriate behaviour / horseplay / Aggression / violence (Fights/Riots etc. ...)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""rigging"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""toolbox"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""Dorado"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""reel"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""concrete"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""BODY_PART"", ""value"": ""left leg"", ""relation"": ""AFFECTED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""abrasion"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""BODY_PART"", ""value"": ""Knee"", ""relation"": ""AFFECTED""}, {""entity_type"": ""BODY_PART"", ""value"": ""right hand knuckle"", ""relation"": ""AFFECTED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Concentra"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""IP"", ""relation"": ""REPORTED_BY""}]"
12594,replacement,"Task leading up to the Incident: The Deep Stars pipelay and rigging teams were in the process of bringing the PLS towers A&R wire down through the tower to the work table so the second end rigging could be removed from the flexible jumper so the pulling head could be removed and the VCM connected.  Tarefa que antecedeu o Incidente: As equipes de pipelay e rigging do Deep Stars estavam no processo de trazer o cabo A&R das torres PLS através da torre até a mesa de trabalho para que a segunda extremidade do rigging pudesse ser removida do jumper flexível para que a cabe?a de tra??o pudesse ser removida e o VCM conectado  Description of incident:  During the operation to lower the A&R and remove the rigging from the second end oil was noted to be slowly dripping down the A&R's swivel and down the sides of the  400T shackles. The leak was noted to be coming from between the A&R swivel body and the A&R swivel bottom plate. The bladder inside the A&R swivel holds approximately 3 litres of  VG 150 gear oil of which approximately 0.5 of a litres had leaked out with an estimated 100ml of VG 150 oil dripping below onto the moonpool work table. No oil escaped through the moonpool and no oil was released to sea.  Descri??o do incidente: Durante a opera??o para abaixar o A&R e remover o cordame da segunda extremidade, observou-se que o óleo estava pingando lentamente no giro do A&R e nas laterais das manilhas 400T. Observou-se que o vazamento vinha entre o corpo giratório do A&R e a placa inferior giratória do A&R. A bexiga dentro do swivel A&R contém aproximadamente 3 litros de óleo de engrenagem VG 150, dos quais aproximadamente 0,5 litro vazou com cerca de 100 ml de óleo VG 150 pingando abaixo na mesa de trabalho do moonpool. Nenhum óleo escapou pelo moonpool e nenhum óleo foi lan?ado no mar.  Initial actions taken: ?	Deck Foreman secured A&R swivel and notified pipelay department. ?	SOCS, Project engineers, client and HSEA Informed. ?	Swivel, moonpool worktable and riggings cleaned of excess oil. ?	Pipelay initiated an Investigation into the source of the leak.  A??es iniciais tomadas: ? O supervisor do convés garantiu o giro do A&R e notificou o departamento de pipelay. ? SOCS, engenheiros de projeto, cliente e HSEA informados. ? Giro, mesa de trabalho moonpool e riggings limpos do excesso de óleo. ? Pipelay iniciou uma investiga??o sobre a origem do vazamento  Follow on actions: Due to the essential requirement of the A&R for continuing operations and after consultation between the Deep Star CPE (who also spoke with technical experts in le Trait), OCM and client it was decided to bleed the excess oil from the swivel bladder before continuing with subsea operations. Once recovered all inner parts will be re lubricated to protect against corrosion.  A??es seguidas: Devido ao requisito essencial do A&R para opera??es contínuas e após consulta entre o Deep Star CPE (que também falou com especialistas técnicos em le Trait), OCM e cliente, decidiram sangrar o excesso de óleo da bexiga giratória antes de continuar com as opera??es submarinas. Uma vez recuperados, todas as pe?as internas ser?o relubrificadas para prote??o contra corros?o.  Initial findings: It is thought that the O ring situated between the swivel body and plate has been damaged due to misalignment of the plate. removing the oil does not affect the integrity of the A&R swivel as the plate has no affect on load bearing. the new swivel was installed recently (November - waiting on exact date clarification) after being overhauled by a 3rd party company onshore. At no point during Installation on the A&R wire is the bottom plate removed or altered.  Descobertas iniciais: Acredita-se que o anel O situado entre o corpo giratório e a placa tenha sido danificado devido ao desalinhamento da placa. remover o óleo n?o afeta a integridade da articula??o do A&R, pois a placa n?o afeta o rolamento de carga. o novo swivel foi instalado recentemente (novembro - aguardando esclarecimentos sobre a data exata) após ser revisado por uma empresa terceirizada em terra. Em nenhum momento durante a instala??o no fio A&R a placa inferior foi removida ou alterada.",,,,,,,709.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Deep Star (PLSV2)"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Aberdeen"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""UK"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""PETROBRAS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Equipment condition"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Deep Star"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""PLS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""A&R"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""work table"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""VCM"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""A&R swivel"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""swivel"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Pipelay"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""SOCS"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""HSEA"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""mesa de trabalho"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""A&R"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Deep Star CPE"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""OCM"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Client"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""3rd party company"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""LOCATION"", ""value"": ""onshore"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""BODY_PART"", ""value"": ""corpo girat\u00f3rio"", ""relation"": ""AFFECTED""}]"
14721,replacement,"Operator was operating the 5t forklift to transport two Annulus seal assemblies & a lock down bushing from storage area to be loaded into a basket. It is reported that in the process of reversing the right door of the forklift made slight contact with a wooden crate, resulted in the bottom of the door being bent. No injuries sustained.",,,,,,,60.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Guyana Service Base"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Georgetown"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Guyana"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""South America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TECHNIPFMC"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Motor Vehicle Worksite Accident"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""5t forklift"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""storage area"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""forklift"", ""relation"": ""INVOLVED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""No injuries sustained"", ""relation"": ""RESULTED_IN""}]"
608635,replacement,"An employee from Brazil attending a workshop in Lysaker got a small serving plate in the head while visiting serving place ""Latter"" in Olso. The small serving plate fell down from a mezzanine and into his head. This happened aroung 1830 h Wednesday 26 September. He got a wound to the head and had some bleeding, but felt pretty OK. Later the same evening the employee and another co-worker went to Volvat. The injured employee had two stiches in his head to seal of the wound. He is attending the second day of the workshop today.",,,,,,,96.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Oslo Facility"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Oslo"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Norway"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Europe"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Lysaker"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""small serving plate"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""head"", ""relation"": ""AFFECTED""}, {""entity_type"": ""LOCATION"", ""value"": ""Latter"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Olso"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""BODY_PART"", ""value"": ""mezzanine"", ""relation"": ""AFFECTED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""wounds"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""LOCATION"", ""value"": ""Volvat"", ""relation"": ""OCCURRED_AT""}]"
694261,replacement,"At about 11:00 am Contractor observed that, One of the welder (Ha Hei) entered into 8 meter length pipe (one side elbow welded pipe – 600mm diameter) for checking the welding joints inside, without confine space entry permit, not followed confine space entry procedure and No gas tested. _x000D_ Nobody injured.",,,,,,,51.0,"[{""entity_type"": ""LOCATION"", ""value"": ""ALNG2 COSCO Yard"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Qidong"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""China"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""ARCTIC LNG 2"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Confined Spaces (space/sizing issues only)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""contractor"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""One of the welder"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Ha Hei"", ""relation"": ""INVOLVED""}]"
559342,replacement,IP had a 3-4 cm cut to the left index finger after IP’s gloved hand slipped off the ground clamp when the pipe began to move into the bead stall. IP’s hand either struck the body of the clamp or the Teflon coating on the ready rack causing the cut to the IP’s finger. IP was wearing gloves at the time of the incident. IP was treated in the clinic. IP washed hands and wound cleaned with hydrogen peroxide. Triple antibiotic was applied to the cut and a band aid placed over the wound. IP was released back to work with no restrictions._x000D_ _x000D_ Update Nov 16 2017:_x000D_ First clarification to the IP injury. IP had a minor avulsion of the top few layers of skin from the pad of the left index finger at the first joint on the finger. IP was treated by cleaning the area under the skin and then applying triple antibiotic to the area and securing the small flap of skin with a 1 inch wide sterile band aid._x000D_ _x000D_ On further investigation it was determined the injury was not caused by a cut from the pipe or clamp but from a pull or tear of the skin after the IP’s finger was caught between the clamp and the pipe as they attempted to loosen the clamp so it could be removed from the pipe end. It was also determined that the gloves being used were too large for the IP and were loose on their hands. This allowed the finger portion of the gloves to twist on the finger and exposed the injured area to the thin stretchy mesh material that offered minimal to no protection for the finger.,,,,,,,285.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Theodore Spoolbase"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Theodore"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""USA"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""ANADARKO PETROLEUM COMPANY"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Use of personal protective equipment"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""BODY_PART"", ""value"": ""finger"", ""relation"": ""AFFECTED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""ground clamp"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""bead stall"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""ready rack"", ""relation"": ""INVOLVED""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""clinic"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""clamp"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""pipe"", ""relation"": ""INVOLVED""}]"
536159,replacement,"On the modules area at around 11:20 AM, one sublet worker of Baker Hughes came down from the work platform of water tank after filling water, at west side of 311-PAU-002. _x000D_ There are some hoses on the ground near the water tank for degreasing activity. _x000D_ The worker lost balance when he stepped on the hose and sprained his right ankle.",,,,,,,62.0,"[{""entity_type"": ""LOCATION"", ""value"": ""ALNG2 COSCO Yard"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Qidong"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""China"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Workplace layout / congestion"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""modules area"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""BAKER HUGHES"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""work platform"", ""relation"": ""INVOLVED""}, {""entity_type"": ""LOCATION"", ""value"": ""water tank"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""west side of 311-PAU-002"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""hose"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""ankle"", ""relation"": ""AFFECTED""}]"
509509,replacement,A cut piece of steel material fell down from 200-PAR-011 Deck-F to Deck-E. approximate length 10cm. weight 0.1kg. fell off from approximate 6 meters.,,,,,,,24.0,"[{""entity_type"": ""LOCATION"", ""value"": ""ALNG2 PJOE Yard"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Penglai"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""China"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Asia Pacific"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""JSC YAMAL LNG"", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""ROOT_CAUSE_CATEGORY"", ""value"": ""Fall to lower level / fall to water / loose materials (e.g. silos with granulate)"", ""relation"": ""CATEGORIZED_AS""}, {""entity_type"": ""LOCATION"", ""value"": ""Deck-F"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Deck-E"", ""relation"": ""OCCURRED_AT""}]"
14009,replacement,"While unscrewing 6"" LP Hose from POD 1 LP Loop, the connecting 10ft spool had been untorqued already and was being lifted by the Pole Truck to take to the Flat bed Trailer. The Spool began to spin as it was lifted, as it spun the flange came into contact with employee's hand on the LP Manifold on POD 1. This struck the employee's Right Hand Index finger, causing a laceration on the Top and Bottom side of the finger (Correct Impact Gloves were worn). Employee was taken to urgent care by Opts Manager & HSE Manager, where he was given stitches and put on restricted duty.",,,,,,,107.0,"[{""entity_type"": ""LOCATION"", ""value"": ""Oklahoma City Service Base"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""Oklahoma City"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""USA"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""LOCATION"", ""value"": ""North America"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""TECHNIPFMC USA, INC."", ""relation"": ""REPORTED_BY""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""Pole Truck"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""flatbed trailer"", ""relation"": ""INVOLVED""}, {""entity_type"": ""EQUIPMENT"", ""value"": ""LP Manifold"", ""relation"": ""INVOLVED""}, {""entity_type"": ""BODY_PART"", ""value"": ""left hand"", ""relation"": ""AFFECTED""}, {""entity_type"": ""BODY_PART"", ""value"": ""finger"", ""relation"": ""AFFECTED""}, {""entity_type"": ""INJURY_TYPE"", ""value"": ""laceration"", ""relation"": ""RESULTED_IN""}, {""entity_type"": ""LOCATION"", ""value"": ""urgent care"", ""relation"": ""OCCURRED_AT""}, {""entity_type"": ""ORGANIZATION"", ""value"": ""Opts Manager & HSE Manager"", ""relation"": ""REPORTED_BY""}]"
